User ID,Venue ID,Venue Category Name,UTC Time,Time Offset
136019,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 12:42:32 +0000 2012,540
1302327,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 12:43:35 +0000 2012,540
1763862,4e808b7c6da1a404faa4d147,Food,Sat Jun 09 12:43:47 +0000 2012,540
979386,4b74c2b8f964a5209df02de3,Multiplex,Sat Jun 09 12:45:11 +0000 2012,540
136019,4cc413cd1e596dcb1e07cf67,Restaurant,Sat Jun 09 12:48:52 +0000 2012,540
1302327,4b5a97fff964a520eecc28e3,Train Station,Sat Jun 09 12:50:25 +0000 2012,540
797377,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 12:56:47 +0000 2012,540
1082630,4ed19860e5faa5ec044c9efd,Home (private),Sat Jun 09 12:58:51 +0000 2012,540
1152896,4b62de21f964a52062562ae3,Hotel,Sat Jun 09 12:59:45 +0000 2012,540
1055104,4b5d8341f964a520985f29e3,Subway,Sat Jun 09 13:01:14 +0000 2012,540
849697,4b75dadff964a520ac292ee3,Bus Station,Sat Jun 09 13:04:30 +0000 2012,540
849697,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 13:05:09 +0000 2012,540
912529,4b9862e1f964a5206c3f35e3,Italian Restaurant,Sat Jun 09 13:09:01 +0000 2012,540
25164,4e52f71452b1c616cd1773d4,Building,Sat Jun 09 13:11:50 +0000 2012,540
849697,4da4f55f4b22546389c544d7,Train Station,Sat Jun 09 13:12:24 +0000 2012,540
136019,4e6047ad18a8ce02fbe7b061,Platform,Sat Jun 09 13:12:45 +0000 2012,540
25164,4ba59865f964a520281539e3,Restaurant,Sat Jun 09 13:13:09 +0000 2012,540
25164,4d26bcbf467d6ea8feabb695,Convenience Store,Sat Jun 09 13:15:21 +0000 2012,540
1394848,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 13:16:50 +0000 2012,540
25164,4b6fff41f964a520c6022de3,Subway,Sat Jun 09 13:17:59 +0000 2012,540
989971,4bee764fd355a5935ae70a60,Bar,Sat Jun 09 13:22:46 +0000 2012,540
775021,4e1c0db7fa769b7ee6877cae,Grocery Store,Sat Jun 09 13:29:14 +0000 2012,540
19585,4b64f0f0f964a52041db2ae3,Ramen /  Noodle House,Sat Jun 09 13:33:03 +0000 2012,540
25164,4b56e0f4f964a520eb1d28e3,Subway,Sat Jun 09 13:34:33 +0000 2012,540
146942,4f843249e4b0422a0148320b,Speakeasy,Sat Jun 09 13:39:27 +0000 2012,540
25164,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 13:40:57 +0000 2012,540
756113,4edcc4bd722e1da305099fdc,Japanese Restaurant,Sat Jun 09 13:40:59 +0000 2012,540
1672452,4b62de21f964a52062562ae3,Hotel,Sat Jun 09 13:42:36 +0000 2012,540
1230238,4eaffafc9a521bacdb7f2dfe,Lounge,Sat Jun 09 13:46:33 +0000 2012,540
19585,4b713ab3f964a5205e3d2de3,Nightclub,Sat Jun 09 13:52:39 +0000 2012,540
1075988,4c1aeaa2eac020a15c2544c2,Ramen /  Noodle House,Sat Jun 09 14:01:35 +0000 2012,540
1918689,4b75dadff964a520ac292ee3,Bus Station,Sat Jun 09 14:05:01 +0000 2012,540
146942,4cdbbf51df986ea815facb16,Butcher,Sat Jun 09 14:05:03 +0000 2012,540
545695,4b60d568f964a5205bfc29e3,Subway,Sat Jun 09 14:13:14 +0000 2012,540
2163003,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 14:16:12 +0000 2012,540
903115,4b56e0f4f964a520eb1d28e3,Subway,Sat Jun 09 14:25:05 +0000 2012,540
903115,4c03345139d476b0cae02fa7,Mall,Sat Jun 09 14:28:45 +0000 2012,540
903115,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 14:33:40 +0000 2012,540
225772,4b57c5b1f964a5204b4028e3,Shrine,Sat Jun 09 14:41:53 +0000 2012,540
1308257,4b60d568f964a5205bfc29e3,Subway,Sat Jun 09 14:50:33 +0000 2012,540
1308257,4c4add89959220a1f6d9b90e,Bus Station,Sat Jun 09 14:52:51 +0000 2012,540
1098435,4b585dbaf964a5208f5428e3,Coffee Shop,Sat Jun 09 14:54:27 +0000 2012,540
10634,4df39ed1b0fb807158c2f1fd,Road,Sat Jun 09 15:08:32 +0000 2012,540
1073386,4b585dbaf964a5208f5428e3,Coffee Shop,Sat Jun 09 15:17:31 +0000 2012,540
1073386,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 15:24:05 +0000 2012,540
411617,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 15:41:18 +0000 2012,540
989971,4fc90339e4b0799db1e03b76,Brewery,Sat Jun 09 15:55:56 +0000 2012,540
411617,4b88aa1df964a520870732e3,Hotel,Sat Jun 09 16:16:53 +0000 2012,540
1899527,4de6177ae4cde71744b6ae0b,Bar,Sat Jun 09 16:17:08 +0000 2012,540
1431789,4d480e819ba9594148424d75,BBQ Joint,Sat Jun 09 17:01:46 +0000 2012,540
11654,4bd8ce600115c9b6e5687580,Hotel,Sat Jun 09 17:14:50 +0000 2012,540
525783,4c1ea16db4e62d7fb394de93,Convenience Store,Sat Jun 09 17:25:20 +0000 2012,540
1899527,4b57c24bf964a520a13f28e3,Fast Food Restaurant,Sat Jun 09 18:13:36 +0000 2012,540
1769464,4b598626f964a5201a8b28e3,Hotel,Sat Jun 09 18:14:56 +0000 2012,540
19585,4b713ab3f964a5205e3d2de3,Nightclub,Sat Jun 09 19:41:28 +0000 2012,540
1129937,4f46705ce4b05a78b033c5d3,Karaoke Bar,Sat Jun 09 19:49:06 +0000 2012,540
1462450,4da24001c6e96ea8fc05d25d,Train Station,Sat Jun 09 20:01:39 +0000 2012,540
1778436,4b74c5f5f964a52046f12de3,Bus Line,Sat Jun 09 20:11:32 +0000 2012,540
848698,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 21:40:40 +0000 2012,540
656500,4bddb9fde75c0f47c65ac503,Monument / Landmark,Sat Jun 09 22:11:58 +0000 2012,540
1028044,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 22:19:27 +0000 2012,540
1775650,4da4f55f4b22546389c544d7,Train Station,Sat Jun 09 22:20:34 +0000 2012,540
1775650,4b56e0f4f964a520eb1d28e3,Subway,Sat Jun 09 22:24:48 +0000 2012,540
706117,4cc4bca9b2beb1f76dc21e4c,Train Station,Sat Jun 09 23:09:39 +0000 2012,540
1299139,4b5a7b8ef964a520b2c728e3,Train Station,Sat Jun 09 23:09:59 +0000 2012,540
829172,4ed5fc42f7904ee27fae33f6,Subway,Sat Jun 09 23:36:39 +0000 2012,540
1538488,4b63fc80f964a5200f9a2ae3,Burger Joint,Sat Jun 09 23:37:23 +0000 2012,540
937735,4b5eb1e1f964a520229629e3,Convention Center,Sat Jun 09 23:41:09 +0000 2012,540
1308257,4b3ae90ff964a520b96f25e3,Subway,Sat Jun 09 23:41:46 +0000 2012,540
1308257,4b3ae51bf964a520956f25e3,Train Station,Sat Jun 09 23:45:24 +0000 2012,540
1308257,4c1b11c8eac020a1045944c2,Platform,Sat Jun 09 23:46:01 +0000 2012,540
25164,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 00:00:18 +0000 2012,540
25164,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 00:08:51 +0000 2012,540
655151,4b74c5f5f964a52046f12de3,Bus Line,Sun Jun 10 00:09:45 +0000 2012,540
655151,4c03345139d476b0cae02fa7,Mall,Sun Jun 10 00:10:07 +0000 2012,540
25164,4b6fff41f964a520c6022de3,Subway,Sun Jun 10 00:25:50 +0000 2012,540
25164,4ba59865f964a520281539e3,Restaurant,Sun Jun 10 00:26:43 +0000 2012,540
11136,4f0d62e1e4b0254b4cacb27c,Playground,Sun Jun 10 00:26:44 +0000 2012,540
25164,4c9dcb7d46978cfa92079b7f,Convenience Store,Sun Jun 10 00:29:07 +0000 2012,540
2107677,4c1b11c8eac020a1045944c2,Platform,Sun Jun 10 00:30:09 +0000 2012,540
2140545,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 00:43:33 +0000 2012,540
655151,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 00:51:12 +0000 2012,540
608514,4b58533ff964a520dc5228e3,Subway,Sun Jun 10 00:54:15 +0000 2012,540
89941,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 01:16:50 +0000 2012,540
1559852,4e01e693d22db37fb0297c41,Gas Station / Garage,Sun Jun 10 01:19:54 +0000 2012,540
908639,4b56c0c3f964a520541a28e3,Arcade,Sun Jun 10 01:21:11 +0000 2012,540
89941,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 01:26:27 +0000 2012,540
454166,4b580878f964a520384928e3,Event Space,Sun Jun 10 01:34:29 +0000 2012,540
1435569,4b593477f964a520498128e3,Bookstore,Sun Jun 10 01:35:03 +0000 2012,540
11654,4bd8ce600115c9b6e5687580,Hotel,Sun Jun 10 01:46:17 +0000 2012,540
345199,4ef482c1b8f77e0f97f676de,Train Station,Sun Jun 10 01:56:05 +0000 2012,540
1572672,4b551fb3f964a520fadb27e3,Department Store,Sun Jun 10 01:56:50 +0000 2012,540
958564,4b551fb3f964a520fadb27e3,Department Store,Sun Jun 10 02:02:48 +0000 2012,540
228678,4da4f55f4b22546389c544d7,Train Station,Sun Jun 10 02:03:12 +0000 2012,540
994503,4b59ad37f964a520329228e3,Subway,Sun Jun 10 02:05:32 +0000 2012,540
228678,4d662dcec8dbec4a651feccc,Building,Sun Jun 10 02:06:33 +0000 2012,540
11654,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 02:09:45 +0000 2012,540
1435569,4d6779f758ee8eec724e6827,Department Store,Sun Jun 10 02:34:13 +0000 2012,540
608514,4da274589aa4721e9565101a,Convenience Store,Sun Jun 10 02:35:08 +0000 2012,540
73142,4b5e33def964a5207d8329e3,Subway,Sun Jun 10 02:39:03 +0000 2012,540
608514,4fd40af4e4b0b31b84d261b7,Japanese Restaurant,Sun Jun 10 02:48:33 +0000 2012,540
843427,4df9808ed4c064db03a9757e,Restaurant,Sun Jun 10 02:50:50 +0000 2012,540
1339635,4e82e54fd3e37ba06ecbe723,Ramen /  Noodle House,Sun Jun 10 02:53:41 +0000 2012,540
424710,4b6ac97af964a52049e02be3,Grocery Store,Sun Jun 10 02:57:25 +0000 2012,540
848698,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 02:58:37 +0000 2012,540
1160880,4b60d80ff964a5201ffd29e3,Train Station,Sun Jun 10 02:59:40 +0000 2012,540
742352,4dc0ec091838710f437169a1,Platform,Sun Jun 10 03:00:50 +0000 2012,540
89941,4b56c0c3f964a520541a28e3,Arcade,Sun Jun 10 03:01:55 +0000 2012,540
1160880,4b58533ff964a520dc5228e3,Subway,Sun Jun 10 03:02:21 +0000 2012,540
89941,4fb8d561e4b09cfb45c29ec9,Italian Restaurant,Sun Jun 10 03:02:37 +0000 2012,540
1201147,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 03:02:39 +0000 2012,540
848698,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 03:09:00 +0000 2012,540
608514,4bb07e34f964a52032483ce3,Subway,Sun Jun 10 03:19:05 +0000 2012,540
1160880,4da4f55f4b22546389c544d7,Train Station,Sun Jun 10 03:28:28 +0000 2012,540
11102,4b5ba09cf964a5200b0c29e3,Concert Hall,Sun Jun 10 03:32:25 +0000 2012,540
992557,4c0f443f2466a59376687a21,Coffee Shop,Sun Jun 10 03:35:47 +0000 2012,540
228678,4b763a4af964a5202f442ee3,Electronics Store,Sun Jun 10 03:39:07 +0000 2012,540
162609,4b6b2c13f964a52064f72be3,Train Station,Sun Jun 10 03:39:35 +0000 2012,540
740379,4b56441af964a520510828e3,Train Station,Sun Jun 10 03:45:18 +0000 2012,540
25164,4b89226ff964a5208b1e32e3,Sake Bar,Sun Jun 10 03:47:41 +0000 2012,540
228678,4da4f55f4b22546389c544d7,Train Station,Sun Jun 10 03:48:25 +0000 2012,540
1258791,4b5c4272f964a520e12829e3,Spa / Massage,Sun Jun 10 03:49:16 +0000 2012,540
1406731,4b70bc52f964a520322c2de3,Karaoke Bar,Sun Jun 10 03:51:50 +0000 2012,540
845428,4b8209f4f964a520b8c830e3,Ramen /  Noodle House,Sun Jun 10 03:54:20 +0000 2012,540
477156,4b565252f964a520260b28e3,Park,Sun Jun 10 03:55:23 +0000 2012,540
152387,4d6def142c542d432bbb75a6,Mall,Sun Jun 10 03:59:51 +0000 2012,540
2175127,4e6047ad18a8ce02fbe7b061,Platform,Sun Jun 10 04:07:49 +0000 2012,540
1244444,4cea7054948f224beb6bfb5d,Train Station,Sun Jun 10 04:10:15 +0000 2012,540
845428,4db13ded5da32cf2df579d3c,Caf�,Sun Jun 10 04:13:45 +0000 2012,540
2017021,4b5a97fff964a520eecc28e3,Train Station,Sun Jun 10 04:14:15 +0000 2012,540
1308419,4b89fbe6f964a520285a32e3,Sporting Goods Shop,Sun Jun 10 04:15:45 +0000 2012,540
1429548,4e813fea29c2796d0c6a4984,Ramen /  Noodle House,Sun Jun 10 04:22:38 +0000 2012,540
525783,4c1ea16db4e62d7fb394de93,Convenience Store,Sun Jun 10 04:22:50 +0000 2012,540
994503,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 04:27:03 +0000 2012,540
804052,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 04:27:54 +0000 2012,540
59718,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 04:31:04 +0000 2012,540
994503,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 04:31:34 +0000 2012,540
16617,4b56441af964a520510828e3,Train Station,Sun Jun 10 04:32:00 +0000 2012,540
669140,4db3c7fbfa8c350240d6fc07,Parking,Sun Jun 10 04:33:27 +0000 2012,540
1376411,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 04:34:35 +0000 2012,540
627551,4cef7d9c7db3224bcfe42c2e,Restaurant,Sun Jun 10 04:34:41 +0000 2012,540
1376411,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 04:37:33 +0000 2012,540
16617,4b57c24bf964a520a13f28e3,Fast Food Restaurant,Sun Jun 10 04:39:10 +0000 2012,540
1187043,4b591f98f964a520cb7d28e3,Fast Food Restaurant,Sun Jun 10 04:41:06 +0000 2012,540
2340181,4b591f98f964a520cb7d28e3,Fast Food Restaurant,Sun Jun 10 04:41:13 +0000 2012,540
1554619,4b56c0c3f964a520541a28e3,Arcade,Sun Jun 10 04:44:01 +0000 2012,540
477156,4b565252f964a520260b28e3,Park,Sun Jun 10 04:44:29 +0000 2012,540
829003,4b57d5eaf964a520404328e3,Department Store,Sun Jun 10 04:45:56 +0000 2012,540
318350,4b5e8153f964a5202d9129e3,Bookstore,Sun Jun 10 04:45:58 +0000 2012,540
669140,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 04:46:03 +0000 2012,540
1376411,4d7876a81a4fba7a2420f993,Donut Shop,Sun Jun 10 04:48:40 +0000 2012,540
1096932,4d9fdfecbcc4a093e6c704c9,University,Sun Jun 10 04:52:32 +0000 2012,540
1068173,4cc274a2306e224b34be906c,Plaza,Sun Jun 10 05:05:21 +0000 2012,540
1068173,4b56cf14f964a520c41b28e3,Bookstore,Sun Jun 10 05:05:45 +0000 2012,540
1096717,4bd25db7b221c9b6dda6d7d0,Dentist's Office,Sun Jun 10 05:06:58 +0000 2012,540
1376411,4d6def142c542d432bbb75a6,Mall,Sun Jun 10 05:09:04 +0000 2012,540
318350,4bb95c673db7b7131245229a,Bookstore,Sun Jun 10 05:10:02 +0000 2012,540
829003,4bcdd5c6cc8cd13a9f2fc3cf,Building,Sun Jun 10 05:10:50 +0000 2012,540
38038,4e54e79efa761d3de841cdbb,Historic Site,Sun Jun 10 05:17:32 +0000 2012,540
1376411,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 05:20:04 +0000 2012,540
1531062,4b57beb3f964a520f13e28e3,Department Store,Sun Jun 10 05:21:25 +0000 2012,540
785867,4c1b11c8eac020a1045944c2,Platform,Sun Jun 10 05:26:07 +0000 2012,540
1762685,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 05:26:44 +0000 2012,540
38038,4b56c88af964a520211b28e3,Historic Site,Sun Jun 10 05:27:33 +0000 2012,540
669140,4b5e621cf964a520588c29e3,Electronics Store,Sun Jun 10 05:29:40 +0000 2012,540
2024221,4b3ae90ff964a520b96f25e3,Subway,Sun Jun 10 05:30:12 +0000 2012,540
1096717,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 05:31:08 +0000 2012,540
692077,4b98e452f964a520a45435e3,Ramen /  Noodle House,Sun Jun 10 05:31:29 +0000 2012,540
2024221,4b5d1602f964a520fb5129e3,Arcade,Sun Jun 10 05:32:23 +0000 2012,540
1804945,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 05:33:47 +0000 2012,540
1509506,4ca5c00697c8a1cd345769a5,Board Shop,Sun Jun 10 05:35:52 +0000 2012,540
586304,4b5bafabf964a520f80f29e3,Shrine,Sun Jun 10 05:36:09 +0000 2012,540
930164,4bc85c5b6501c9b602eb3f29,Sporting Goods Shop,Sun Jun 10 05:36:41 +0000 2012,540
977755,4d789b98b706224bf62b2b8d,Dentist's Office,Sun Jun 10 05:38:27 +0000 2012,540
1239391,4dcce58bfa7664b7c6813980,Boutique,Sun Jun 10 05:50:31 +0000 2012,540
789258,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 05:51:47 +0000 2012,540
1376411,4b6be5e2f964a520db1b2ce3,Department Store,Sun Jun 10 05:55:35 +0000 2012,540
1804945,4d6779f758ee8eec724e6827,Department Store,Sun Jun 10 05:55:41 +0000 2012,540
710460,4b5c41b4f964a520c82829e3,Concert Hall,Sun Jun 10 05:58:52 +0000 2012,540
339929,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 05:59:49 +0000 2012,540
1376411,4b551fb3f964a520fadb27e3,Department Store,Sun Jun 10 06:04:56 +0000 2012,540
1168347,4e83fbd80aaf7d0a48d85274,Italian Restaurant,Sun Jun 10 06:05:02 +0000 2012,540
586304,4d538b9e5c9d236a42f8f3ce,Building,Sun Jun 10 06:08:36 +0000 2012,540
586304,4e54e79efa761d3de841cdbb,Historic Site,Sun Jun 10 06:09:13 +0000 2012,540
1119325,4b3ae90ff964a520b96f25e3,Subway,Sun Jun 10 06:12:04 +0000 2012,540
1568978,4b6e9b4af964a520c3c32ce3,Mall,Sun Jun 10 06:15:35 +0000 2012,540
1187043,4b56c0c3f964a520541a28e3,Arcade,Sun Jun 10 06:15:48 +0000 2012,540
2175127,4d635518b13a2c0f7351ba48,Bowling Alley,Sun Jun 10 06:19:03 +0000 2012,540
2160825,4d635518b13a2c0f7351ba48,Bowling Alley,Sun Jun 10 06:20:19 +0000 2012,540
155545,4b861fbcf964a5207d8031e3,Caf��,Sun Jun 10 06:22:18 +0000 2012,540
1376411,4b6a49caf964a520e4d02be3,Toy / Game Store,Sun Jun 10 06:22:27 +0000 2012,540
1239954,4d91ab28939e54816d7ed19e,Event Space,Sun Jun 10 06:24:08 +0000 2012,540
1360262,4b5bd981f964a520b81929e3,Sporting Goods Shop,Sun Jun 10 06:29:44 +0000 2012,540
1531062,4db928c1f7b1b4c54f4b24fe,Coffee Shop,Sun Jun 10 06:29:57 +0000 2012,540
561630,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 06:32:55 +0000 2012,540
1712615,4b551fb3f964a520fadb27e3,Department Store,Sun Jun 10 06:33:31 +0000 2012,540
1758697,4b57ce23f964a520f14128e3,Hotel,Sun Jun 10 06:34:51 +0000 2012,540
561630,4d30582c236aa143fe7553eb,Train Station,Sun Jun 10 06:35:03 +0000 2012,540
145946,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 06:35:08 +0000 2012,540
89941,4b551fb3f964a520fadb27e3,Department Store,Sun Jun 10 06:36:05 +0000 2012,540
89941,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 06:36:46 +0000 2012,540
89941,4d635518b13a2c0f7351ba48,Bowling Alley,Sun Jun 10 06:37:02 +0000 2012,540
804052,4e005b2d1f6ef39c293fb334,Camera Store,Sun Jun 10 06:38:55 +0000 2012,540
1376411,4df5b9ca18386ecb4e38160f,Grocery Store,Sun Jun 10 06:40:55 +0000 2012,540
887360,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 06:44:02 +0000 2012,540
1376411,4d6779f758ee8eec724e6827,Department Store,Sun Jun 10 06:44:03 +0000 2012,540
522980,4dc62c6d52b1e8f9f7e7dcb5,Ice Cream Shop,Sun Jun 10 06:44:49 +0000 2012,540
145946,4d30582c236aa143fe7553eb,Train Station,Sun Jun 10 06:46:49 +0000 2012,540
551058,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 06:47:18 +0000 2012,540
551058,4ddc3fedae60d6fc1588fd08,Mobile Phone Shop,Sun Jun 10 06:49:21 +0000 2012,540
61413,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 06:50:18 +0000 2012,540
1162663,4c478d7d417b20a1cc14dea9,Trade School,Sun Jun 10 06:52:26 +0000 2012,540
977755,4dc0cba3fa764d03e9f06419,Plaza,Sun Jun 10 06:53:32 +0000 2012,540
1758697,4b978559f964a520120735e3,Hotel,Sun Jun 10 06:57:22 +0000 2012,540
61413,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 06:59:33 +0000 2012,540
121835,4eaf7c12e5fa708105802198,Men's Store,Sun Jun 10 07:03:53 +0000 2012,540
874839,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 07:05:52 +0000 2012,540
1096932,4b6a3f3bf964a52014cf2be3,Hotel,Sun Jun 10 07:08:04 +0000 2012,540
1653876,4b550210f964a520a0d727e3,Department Store,Sun Jun 10 07:09:05 +0000 2012,540
61413,4b616545f964a5201e122ae3,Electronics Store,Sun Jun 10 07:09:20 +0000 2012,540
400994,4baf0509f964a52041e73be3,Government Building,Sun Jun 10 07:11:41 +0000 2012,540
874839,4b5aad26f964a52068d028e3,Electronics Store,Sun Jun 10 07:12:15 +0000 2012,540
775021,4ec8bece0cd6174572d5a1de,Laundry Service,Sun Jun 10 07:19:22 +0000 2012,540
775021,4e1c0db7fa769b7ee6877cae,Grocery Store,Sun Jun 10 07:25:53 +0000 2012,540
145946,4c2db5653a4d0f47a246e486,Chinese Restaurant,Sun Jun 10 07:28:03 +0000 2012,540
1308257,4b6b2c13f964a52064f72be3,Train Station,Sun Jun 10 07:28:09 +0000 2012,540
561630,4c2db5653a4d0f47a246e486,Chinese Restaurant,Sun Jun 10 07:30:58 +0000 2012,540
510379,4b5e621cf964a520588c29e3,Electronics Store,Sun Jun 10 07:34:45 +0000 2012,540
1308257,4b6defbbf964a520449d2ce3,Train Station,Sun Jun 10 07:35:01 +0000 2012,540
510379,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 07:35:04 +0000 2012,540
1162663,4e92485a46907142f964d2c0,Caf��,Sun Jun 10 07:39:29 +0000 2012,540
2017021,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 07:39:33 +0000 2012,540
903115,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 07:44:17 +0000 2012,540
665383,4bee3ac13686c9b60154246e,Concert Hall,Sun Jun 10 07:45:54 +0000 2012,540
652948,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 07:47:48 +0000 2012,540
1128859,4ec624ffb634b2fd72d07695,Rock Club,Sun Jun 10 07:47:53 +0000 2012,540
510379,4dbcaff66e810768bf66047b,Electronics Store,Sun Jun 10 07:48:49 +0000 2012,540
1230238,4bb62eb42ea19521c342ab2f,Park,Sun Jun 10 07:50:19 +0000 2012,540
903115,4b57d5eaf964a520404328e3,Department Store,Sun Jun 10 07:52:12 +0000 2012,540
789258,4b7d060ef964a52051ac2fe3,Caf�,Sun Jun 10 07:53:47 +0000 2012,540
1494723,4b6fe293f964a520f0fe2ce3,Ramen /  Noodle House,Sun Jun 10 07:54:50 +0000 2012,540
652948,4b5a471ff964a5209bb928e3,Event Space,Sun Jun 10 07:54:56 +0000 2012,540
1212752,4b77c320f964a52093a92ee3,Salon / Barbershop,Sun Jun 10 07:58:08 +0000 2012,540
1429645,4ef482c1b8f77e0f97f676de,Train Station,Sun Jun 10 07:58:46 +0000 2012,540
1212752,4c0b1443340720a14ead8793,Music Venue,Sun Jun 10 07:59:56 +0000 2012,540
961501,4d635518b13a2c0f7351ba48,Bowling Alley,Sun Jun 10 08:00:38 +0000 2012,540
1162553,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 08:01:03 +0000 2012,540
1162553,4b593ee1f964a520d08228e3,Fast Food Restaurant,Sun Jun 10 08:01:58 +0000 2012,540
11237,4b6a3f3bf964a52014cf2be3,Hotel,Sun Jun 10 08:03:28 +0000 2012,540
1429645,4e86b4565503ebae2b0c6435,Bridal Shop,Sun Jun 10 08:04:14 +0000 2012,540
1162553,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 08:06:41 +0000 2012,540
522980,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 08:06:45 +0000 2012,540
1111331,4efdb8262c5b66f33a2e9bfb,Bar,Sun Jun 10 08:12:59 +0000 2012,540
1228869,4efdb8262c5b66f33a2e9bfb,Bar,Sun Jun 10 08:13:57 +0000 2012,540
1201147,4c1b11c8eac020a1045944c2,Platform,Sun Jun 10 08:14:27 +0000 2012,540
1201147,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 08:15:02 +0000 2012,540
2087501,4b610af6f964a5208a072ae3,Train Station,Sun Jun 10 08:26:42 +0000 2012,540
903115,4d9a711273df8cfa41dadfec,Hobby Shop,Sun Jun 10 08:27:23 +0000 2012,540
655151,4b3ae51bf964a520956f25e3,Train Station,Sun Jun 10 08:28:36 +0000 2012,540
89941,4ebcce3c30f88739f4a70213,Garden,Sun Jun 10 08:28:58 +0000 2012,540
964044,4b5a7b8ef964a520b2c728e3,Train Station,Sun Jun 10 08:29:11 +0000 2012,540
61413,4d42b4d51629b60c0c8f9989,Sake Bar,Sun Jun 10 08:29:23 +0000 2012,540
655151,4c03345139d476b0cae02fa7,Mall,Sun Jun 10 08:29:36 +0000 2012,540
562387,4b67f49ef964a52005622be3,Department Store,Sun Jun 10 08:33:31 +0000 2012,540
964044,4f06ea2be4b0fcefa6dfa6ad,Event Space,Sun Jun 10 08:33:40 +0000 2012,540
848891,4b57d5eaf964a520404328e3,Department Store,Sun Jun 10 08:34:31 +0000 2012,540
804052,4bd40a5c046076b0254f7771,Bookstore,Sun Jun 10 08:34:32 +0000 2012,540
155545,4b57d595f964a520354328e3,Multiplex,Sun Jun 10 08:35:14 +0000 2012,540
1270683,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 08:37:50 +0000 2012,540
1468191,4b56e0f4f964a520eb1d28e3,Subway,Sun Jun 10 08:38:31 +0000 2012,540
1174115,4b5d1602f964a520fb5129e3,Arcade,Sun Jun 10 08:43:17 +0000 2012,540
655151,4b74c5f5f964a52046f12de3,Bus Line,Sun Jun 10 08:47:43 +0000 2012,540
1468191,4de9cd26b3ad083a33c18489,Japanese Restaurant,Sun Jun 10 08:49:11 +0000 2012,540
1212752,4b63f694f964a520f4982ae3,Record Shop,Sun Jun 10 08:53:35 +0000 2012,540
848891,4d9a711273df8cfa41dadfec,Hobby Shop,Sun Jun 10 08:54:56 +0000 2012,540
1406731,4b5b000ef964a52022de28e3,Sake Bar,Sun Jun 10 08:58:13 +0000 2012,540
